,id,level,rok,gdp_ppp_mean,gdp_ppp_lower,gdp_ppp_upper,gdp_usd_mean,gdp_usd_lower,gdp_usd_upper
15226,187,Country,1989,269.433557779529,110.381693558434,437.989293807123,225.088042967585,210.460900129586,237.463655679087
15227,187,Country,1990,261.974378403281,106.18557053411,423.383987635698,218.672412372162,204.842201137831,230.511865928136
15228,187,Country,1991,257.716820923154,104.195452412094,415.491141113908,215.028817289127,202.107466721583,226.738572479379
15229,187,Country,1992,227.152980161419,88.9101357610607,374.775124174648,188.677522986424,176.431875623472,200.212885837068
15230,187,Country,1993,226.498317007431,89.8938055972048,370.686333409654,188.148291323245,176.137333779672,199.431647467762
15231,187,Country,1994,179.84807066781,75.2415126578897,307.76620564024,147.506131332354,135.665719204049,158.969591148602
15232,187,Country,1995,177.14858604302,75.2415126578897,301.941567257263,145.16225812403,133.61439311499,156.466796387456
15233,187,Country,1996,179.195494803899,75.2415126578897,304.944772962869,147.070950854781,135.753895535272,157.944362546206
15234,187,Country,1997,169.650154582794,75.2415126578897,292.558449084007,138.529415320944,127.682481070006,148.820626903778
15235,187,Country,1998,167.709593899529,75.2415126578897,287.0109835465,136.833050235619,126.606445828314,147.019507396079
15236,187,Country,1999,166.67073518396,75.2415126578897,285.228926998018,135.95241671054,126.17316357734,145.79690636644
15237,187,Country,2000,165.569109287361,75.2415126578897,283.540336636485,135.001161834016,125.481785334469,144.509084707209
15238,187,Country,2001,164.755129301619,75.2415126578897,282.438957299685,134.290709747108,124.788610857173,143.725236888564
15239,187,Country,2002,164.828829326115,75.2415126578897,282.025254229956,134.387511615655,125.175919778002,143.711957063372
15240,187,Country,2003,165.077375897106,75.2415126578897,281.856890051995,134.639461665398,125.51531897891,143.916060388094
15241,187,Country,2004,164.75841060937,75.2415126578897,280.786525823286,134.367925897259,124.760235376251,143.361095144882
15242,187,Country,2005,164.558550506838,75.2415126578897,278.59969413424,134.203525073286,124.25726602755,143.529244881072
15243,187,Country,2006,163.64337560705,75.2415126578897,276.555377252074,133.376084501571,123.074970025336,142.783796084257
15244,187,Country,2007,163.166534308427,75.2415126578897,275.430328051039,132.937697162961,122.995575074966,142.31226383573
15245,187,Country,2008,162.801256288931,75.2415126578897,276.637649035233,132.59881307119,122.561922671607,141.956088817427
15246,187,Country,2009,162.504575922603,75.2415126578897,274.212431750551,132.32438182356,122.352361241342,142.11375453918
15247,187,Country,2010,162.242855459752,75.2415126578897,276.585432967281,132.087764135052,121.706794455811,141.879398462504
15248,187,Country,2011,162.007933550864,75.2415126578897,279.56006735083,131.881265456288,121.242914441725,141.541860640438
15249,187,Country,2012,161.802719818424,75.2415126578897,277.785249920944,131.698784904538,120.782221443683,141.407065716506
15250,187,Country,2013,161.601904019104,75.2415126578897,276.853900518384,131.520507158764,120.774488576334,141.182865663867
15251,187,Country,2014,162.893518621365,75.2415126578897,281.961384317634,132.728992483186,122.020394770361,142.431317585168
15252,187,Country,2015,162.736615220804,75.2415126578897,284.147054794642,132.620340036366,121.431581137943,142.762984257506
15253,187,Country,2016,162.784438201763,75.2415126578897,283.439847733281,132.723580556407,120.97995020578,143.020205647136
15254,187,Country,2017,160.698976446127,75.2415126578897,282.393518831851,130.8555211548,119.458283883335,141.561670008998
15255,187,Country,2018,160.615189149318,75.2415126578897,279.216701236834,130.76640472666,119.252779420381,141.577923968029
15256,187,Country,2019,160.807774877317,75.2415126578897,283.150512663111,130.768069462122,118.957155678886,141.395405806883
15257,187,Country,2020,151.493016623431,70.8831630594346,266.749075749176,123.193355146869,112.066586186434,133.205105155648
15258,187,Country,2021,144.806256438462,62.9902560075164,262.109448029212,117.497898002451,106.88554019426,127.046786251782
15259,187,Country,2022,145.845801550716,63.3365514502681,264.032901136427,118.340833853666,107.636300181635,128.366648404143
15260,187,Country,2023,147.061289240681,63.8539344715266,266.073158923567,119.326123682367,108.370797265882,129.740750174369
15261,187,Country,2024,148.359669373358,64.33845231397,268.348580369226,120.378254800607,108.942014228772,130.733717309012
15262,187,Country,2025,149.840150048827,64.8919112325268,271.234281994543,121.577851415178,109.871213460805,132.262377884272
15263,187,Country,2026,151.357569818805,65.5326530866921,275.428580689772,122.805600764787,110.436078567118,134.347813253432
15264,187,Country,2027,152.720335617611,66.0364754581334,277.528971855896,123.908711087658,111.144789188682,135.95302415252
15265,187,Country,2028,154.008562709129,66.4488784347573,279.879941428472,124.953754275372,111.824965288142,137.535890837946
15266,187,Country,2029,155.240324327479,66.8332742827258,282.48824029848,125.950265560264,112.307497702057,139.212056254212
15267,187,Country,2030,156.504718413936,67.2003032011228,284.284916746475,126.97397927351,112.573689715334,140.951994509788
15268,187,Country,2031,157.77289607013,67.5964792490076,286.676863843176,128.006107390139,112.535136338989,142.789745171459
15269,187,Country,2032,159.010032692095,67.9236332872279,288.498862956533,129.011060782572,112.986442482479,144.513335311291
15270,187,Country,2033,160.246907428417,68.1835238299992,291.671092347797,130.012867977465,112.415791965874,146.921600906175
15271,187,Country,2034,161.338033252094,68.4819027856182,293.855059517179,130.898397126295,112.795234387088,148.617734857376
15272,187,Country,2035,162.35602472387,68.980064602048,295.447069191681,131.728270258272,113.151266817757,149.328625045163
15273,187,Country,2036,163.378211409021,69.399903378454,297.909516821875,132.558857009494,113.411149161139,151.020666511842
15274,187,Country,2037,164.448705431293,69.5748726761433,300.479218848362,133.424191126203,113.781829798993,152.126979821971
15275,187,Country,2038,165.519375266455,69.8384010843859,302.608342356507,134.289148103192,113.892477184875,153.609173451548
15276,187,Country,2039,166.487410994156,70.066423224142,304.472953129468,135.075520973657,114.648162457519,154.987223919441
15277,187,Country,2040,167.455555744097,70.3060913677579,306.421071421655,135.864368911255,114.772247316227,157.115629747763
15278,187,Country,2041,168.484851213408,70.4219240644532,308.705904445917,136.701622650572,115.272005746364,159.707295105441
15279,187,Country,2042,169.557984210209,70.7722006267523,312.577050046052,137.568531922946,114.921366185503,161.900147493074
15280,187,Country,2043,170.697897547471,70.8738090741383,315.224742445082,138.490189497355,115.316268072437,164.054367170374
15281,187,Country,2044,171.937023030527,70.9979706889241,318.888547279578,139.492538814348,115.272134273788,167.139412497968
15282,187,Country,2045,173.202612468356,71.1271180264197,322.12872166143,140.519372322656,115.255660494364,169.815037202066
15283,187,Country,2046,174.609658916854,71.4609023216374,326.0117700266,141.658991538183,115.66150725133,172.209667864435
15284,187,Country,2047,176.117030765681,71.5029748513944,330.74108330652,142.882707523123,115.72902360832,175.173365549685
15285,187,Country,2048,177.771365604057,71.8496317636535,335.724044783847,144.215294842733,116.344159952187,178.771540283359
15286,187,Country,2049,179.46526734786,72.0944335633994,340.416864633244,145.589657715331,115.967669382945,182.18968227939
15287,187,Country,2050,181.228626927379,72.602736380517,346.925390398673,147.027589445719,115.449064721395,184.690261596346
15288,189,Country,1960,1028.33420311641,667.905523344567,1330.57524119632,407.779208845879,347.9632161439,467.700485297917
15289,189,Country,1961,1012.24995580622,642.205919986601,1330.71471340614,401.869704196047,342.003893238075,460.080755973156
15290,189,Country,1962,1068.69392724175,685.63350276298,1421.83991616836,420.405540696312,359.960850418363,477.14672603457
15291,189,Country,1963,1111.16321540373,706.485617144072,1511.97531002905,433.498501942373,371.436825706107,489.983896096109
15292,189,Country,1964,1176.09854651081,719.966272838406,1672.17875427888,450.096330515667,387.399679635612,509.141829444663
15293,189,Country,1965,1161.37186931022,724.408134670083,1621.3237747071,449.083386979903,385.224066029494,508.506658592994
15294,189,Country,1966,1227.81532613955,797.523175432179,1690.27494990816,473.40658049805,409.308343108064,534.975517708387
15295,189,Country,1967,1242.48532840433,806.206605570726,1715.06908268715,478.716830559972,411.867212122494,541.429890705778
15296,189,Country,1968,1275.42157858617,823.295753672607,1787.66400954309,489.104648536477,418.166806905843,553.413285275392
15297,189,Country,1969,1280.81501065005,806.624424083431,1821.63646262954,490.162199513899,419.443015732805,558.814151566122
15298,189,Country,1970,1326.2265460321,823.763407686415,1929.69040444011,503.383424371796,434.588211890491,574.899552791725
15299,189,Country,1971,1339.79166540478,829.438669605891,1950.64847081702,508.782954391289,436.846371071352,581.727833695984
15300,189,Country,1972,1377.28315230717,851.934330048997,2024.86197401881,521.484481070686,449.455086975973,593.310566112704
15301,189,Country,1973,1399.60916383246,850.988636513722,2077.44806921094,527.284459732299,451.874521462753,598.321026515873
15302,189,Country,1974,1397.56670452833,847.117581610302,2080.29018973239,527.316073002194,451.616340164048,600.455160062874
15303,189,Country,1975,1435.34915710687,867.108625419523,2164.33194855039,538.624981520313,459.160612846833,614.170475996323
15304,189,Country,1976,1495.48017751181,909.646128504687,2274.30654976512,556.988414239746,476.742561534257,633.959422941468
15305,189,Country,1977,1456.96066179799,907.10222006404,2136.849097403,550.86534754509,473.596814136019,627.89649551504
15306,189,Country,1978,1457.21889199876,910.477570113065,2126.49901238971,552.487108334065,475.937850675655,629.041543850255
15307,189,Country,1979,1444.66561781843,895.18150074448,2120.41640272951,549.481253485177,474.877623325852,623.755108288278
15308,189,Country,1980,1396.79623317193,880.900401034486,1993.7246463903,539.058715599145,466.521197166362,612.032810632699
15309,189,Country,1981,1291.04006661718,845.81389548852,1687.59582257478,522.087819620629,453.03348567247,590.815740457637
15310,189,Country,1982,1273.01557691182,835.260596507349,1665.01775438191,512.647901972774,442.155594905808,584.331936553621
15311,189,Country,1983,1267.8573349224,804.367294604344,1690.48880172181,509.358386901179,440.279945522845,581.168795346799
15312,189,Country,1984,1288.48487527618,802.788314551381,1756.55226958043,512.287791558782,443.835441709507,584.278314863237
15313,189,Country,1985,1334.90301922795,773.256458195733,1924.3442666438,519.840871667194,452.696015376687,590.423307749312
15314,189,Country,1986,1186.28957376223,776.620810742164,1485.9596522145,520.509908452594,462.552365610757,575.735401254264
15315,189,Country,1987,1122.14098062345,779.671484081392,1484.31359623242,523.979056405488,469.934661941683,578.277232608992
15316,189,Country,1988,1206.01734583373,800.286082893447,1522.81800648826,538.066703647933,487.325453722887,589.226813768547
15317,189,Country,1989,1185.9437968133,800.424178401367,1527.18308360617,541.561072673106,490.741606495371,591.131215489432
15318,189,Country,1990,1214.54747380227,806.046758573268,1568.41830524363,561.455254388516,510.088881171985,609.85213838668
15319,189,Country,1991,1202.70221027802,821.563669902912,1550.87892261988,554.307943222779,505.155115742505,601.589116480825
15320,189,Country,1992,1154.61981189235,820.102184664584,1507.33616081884,538.896515147796,489.598419645281,585.558569057341
15321,189,Country,1993,1128.10854989344,810.416601764456,1477.93922062547,527.276654560022,478.01506604828,573.583564536244
15322,189,Country,1994,1104.22954102283,779.072816928581,1455.40433016642,518.698595908652,469.346882703479,565.203811929535
15323,189,Country,1995,1117.10991009738,791.395970089471,1459.04147708921,521.71402870411,472.096379980588,569.787102576272
15324,189,Country,1996,1153.2758127806,843.01240610633,1474.89988818572,531.175133768204,483.095637083848,579.654314785385
15325,189,Country,1997,1184.79543858411,908.558699217178,1486.33118688128,536.711413263701,485.395843777386,585.919017586721
15326,189,Country,1998,1216.95406537199,961.165459599498,1502.03532970997,544.114484736858,493.643896491907,594.086726382341
15327,189,Country,1999,1256.78515445814,1007.78517264534,1530.07067649651,557.278783084127,501.560009789331,608.352586512306
15328,189,Country,2000,1294.72737006653,1051.59304247515,1561.98875330166,569.396462092168,512.615433365597,622.626446231962
15329,189,Country,2001,1349.72161047822,1114.69213889732,1608.85962734279,588.181090471834,532.279718894959,641.773599370548
15330,189,Country,2002,1423.72003074172,1203.55711704559,1670.69342184425,613.180624800272,553.097008445671,670.485233766814
15331,189,Country,2003,1484.93132607801,1253.01790588337,1728.09158126628,636.670360634852,575.187963538067,694.031507252643
15332,189,Country,2004,1556.7610467744,1293.67895445329,1801.24488455722,666.360224094831,600.199471313495,728.423960948937
15333,189,Country,2005,1641.41773691555,1395.66563895055,1870.86097075109,695.877852430088,626.368535957336,761.062336895714
15334,189,Country,2006,1696.57682156701,1457.46867228451,1908.01614709361,714.372681906736,641.324671808114,782.281071870944
15335,189,Country,2007,1799.42329313482,1567.2998668916,1991.3946222149,747.345311137793,668.522135986979,819.99449062309
15336,189,Country,2008,1867.43185227442,1641.26715633769,2037.46645766003,767.476605612679,684.079073190187,843.310712548491
15337,189,Country,2009,1932.28996101442,1710.12080402571,2081.9031316037,785.460969224606,694.103107379282,866.050059841425
15338,189,Country,2010,2030.43895957339,1853.41236746797,2147.07349367463,811.337412093263,720.401303853921,896.423511707559
15339,189,Country,2011,2151.49605339026,1986.85123548533,2270.30461710305,849.11117142297,757.995561980131,935.360277261551
15340,189,Country,2012,2187.79338733324,2007.2048076956,2320.05860987896,863.972112194325,763.207090320368,959.082792928306
15341,189,Country,2013,2258.93506407093,2034.54621997493,2415.13602144982,895.34208815833,786.891185786409,993.869985743174
